time,open,high,low,close,volume,ticker
2022-06-07,63300,63670,63030,63570,1322200,VNM
2022-06-08,63670,64310,63670,63930,1698600,VNM
2022-06-09,63930,64030,63220,63220,1045100,VNM
2022-06-10,63030,63220,62590,62590,1483300,VNM
2022-06-13,61600,61600,59620,59790,2379700,VNM
2022-06-14,58990,60780,58900,59520,1393200,VNM
2022-06-15,59520,59890,58080,58080,2680600,VNM
2022-06-16,58620,61500,58530,61240,2215500,VNM
2022-06-17,60250,61780,58710,60060,2502800,VNM
2022-06-20,59790,62770,59790,62140,2588200,VNM
2022-06-21,62310,66460,61960,66370,4839300,VNM
2022-06-22,65840,66100,63570,63570,2214000,VNM
2022-06-23,63570,64840,63030,63670,1103100,VNM
2022-06-24,63930,65650,63840,64390,1684400,VNM
2022-06-27,64650,64930,63300,64030,1804300,VNM
2022-06-28,63570,65470,63130,63770,3037200,VNM
2022-06-29,63570,65470,63570,65110,1941000,VNM
2022-06-30,65110,67350,65010,65010,3582600,VNM
2022-07-01,65110,66550,64840,66370,2859000,VNM
2022-07-04,66640,68260,66460,67630,3139300,VNM
2022-07-05,67810,67900,65740,65840,2590800,VNM
2022-07-06,66140,66620,64750,65880,2360100,VNM
2022-07-07,65880,68020,65230,68020,3049600,VNM
2022-07-08,68020,68300,67560,68020,1704200,VNM
2022-07-11,67280,69610,67090,68020,2556900,VNM
2022-07-12,68020,68850,67640,68300,976100,VNM
2022-07-13,68200,68580,67460,67560,1423500,VNM
2022-07-14,67360,68200,67280,67460,982300,VNM
2022-07-15,67460,68020,66720,66720,1475000,VNM
2022-07-18,67090,67280,66620,66810,1106700,VNM
2022-07-19,67090,67920,66720,67830,1530100,VNM
2022-07-20,68200,68580,67830,68020,1167800,VNM
2022-07-21,67560,68580,67280,68200,1720500,VNM
2022-07-22,68200,68200,67090,67090,712300,VNM
2022-07-25,67090,67920,66900,67920,1242600,VNM
2022-07-26,67920,68020,66900,67090,1154000,VNM
2022-07-27,67090,67640,66900,67280,789500,VNM
2022-07-28,67560,67830,67360,67640,1219400,VNM
2022-07-29,67730,68580,67460,67830,2582800,VNM
2022-08-01,67830,68490,67280,68490,2527600,VNM
2022-08-02,68400,69140,67730,68020,2031400,VNM
2022-08-03,67830,68490,67560,68400,3134700,VNM
2022-08-04,68400,68400,67830,68300,1720600,VNM
2022-08-05,68300,68400,67640,67640,2135400,VNM
2022-08-08,67560,67560,67180,67280,2795800,VNM
2022-08-09,67280,67460,67090,67090,2129800,VNM
2022-08-10,67090,67640,67090,67560,1544800,VNM
2022-08-11,67640,67640,65880,66240,3884600,VNM
2022-08-12,66140,67000,66140,67000,1796100,VNM
2022-08-15,67090,67090,66430,66620,2525800,VNM
2022-08-16,66900,67460,66810,66900,1688300,VNM
2022-08-17,66900,67640,66810,67640,1316400,VNM
2022-08-18,67640,68580,67640,68400,4230600,VNM
2022-08-19,68400,69410,67920,69050,5225600,VNM
2022-08-22,69050,69700,68670,68670,2071700,VNM
2022-08-23,68670,70730,68580,70630,4551200,VNM
2022-08-24,70630,72950,70630,72400,5443600,VNM
2022-08-25,72590,72950,71740,72590,2182100,VNM
2022-08-26,72490,72770,71000,71650,2463000,VNM
2022-08-29,70900,71100,70260,70340,3311500,VNM
2022-08-30,70340,71190,70340,70810,2234900,VNM
2022-08-31,70730,71190,70340,70340,1657100,VNM
2022-09-05,70340,72490,70340,72220,3169400,VNM
2022-09-06,72220,73610,72030,72490,2649000,VNM
2022-09-07,72490,72490,70540,70540,2916400,VNM
2022-09-08,70810,71290,70060,70540,1351100,VNM
2022-09-09,70730,71290,70340,70730,1188500,VNM
2022-09-12,70810,71000,70160,70160,1386100,VNM
2022-09-13,70060,70810,70060,70540,1556500,VNM
2022-09-14,69790,69890,68760,68950,2037900,VNM
2022-09-15,69050,70060,69050,69410,1207200,VNM
2022-09-16,69610,70810,69320,70810,2308600,VNM
2022-09-19,70440,70540,69790,70060,1418000,VNM
2022-09-20,70160,71000,70160,70630,1139700,VNM
2022-09-21,70540,72310,70440,71650,2477500,VNM
2022-09-22,71370,71840,70810,71650,1033500,VNM
2022-09-23,71740,72030,71290,71460,1398600,VNM
2022-09-26,70630,71000,68670,68950,3386000,VNM
2022-09-27,69410,69790,67360,67460,2415500,VNM
2022-09-28,67090,68020,66060,66900,2145700,VNM
2022-09-29,67920,68490,67280,67730,2033200,VNM
2022-09-30,67000,68300,67000,67360,2345100,VNM
2022-10-03,67000,67560,66140,66140,2039100,VNM
2022-10-04,66900,66900,65230,66060,1631300,VNM
2022-10-05,66140,67090,66140,66720,1493400,VNM
2022-10-06,66430,66530,65230,65230,1503000,VNM
2022-10-07,64569,66430,61970,65030,2685300,VNM
2022-10-10,63820,66620,62810,65690,1661900,VNM
2022-10-11,65690,66620,64849,65410,1718400,VNM
2022-10-12,65690,66810,65319,66720,1274000,VNM
2022-10-13,66140,68760,65970,68760,3171000,VNM
2022-10-14,68950,69410,68670,68950,1436500,VNM
2022-10-17,68760,69970,68670,69050,1671300,VNM
2022-10-18,69890,71740,69610,71290,3137000,VNM
2022-10-19,70900,71550,70900,71370,1038000,VNM
2022-10-20,71370,72220,70630,72220,2290400,VNM
2022-10-21,72220,73050,71290,71740,2097600,VNM
2022-10-24,71930,71930,68950,68950,1578600,VNM
2022-10-25,69050,71550,69050,70810,1657600,VNM
2022-10-26,70810,71190,70440,70810,824700,VNM
2022-10-27,70810,73140,70810,73140,2283600,VNM
2022-10-28,73140,73230,72400,72670,1438800,VNM
2022-10-31,72400,73140,72030,73140,1572200,VNM
2022-11-01,73140,76870,73140,74720,3180100,VNM
2022-11-02,74720,74820,72950,72950,1830500,VNM
2022-11-03,72670,75200,72670,74540,1278300,VNM
2022-11-04,74450,75470,72670,74540,2909200,VNM
2022-11-07,74630,76600,74540,76600,2638300,VNM
2022-11-08,76600,76770,74160,76770,2301400,VNM
2022-11-09,76410,76600,74540,75380,2701100,VNM
2022-11-10,75380,75470,71740,73050,2637600,VNM
2022-11-11,73510,74920,73050,73050,1564400,VNM
2022-11-14,72670,76410,70900,73610,2596800,VNM
2022-11-15,73610,73980,71290,71740,2089600,VNM
2022-11-16,70340,73430,68760,69410,3542600,VNM
2022-11-17,71550,72950,69970,70810,2599500,VNM
2022-11-18,71740,72490,70540,71740,2229300,VNM
2022-11-21,71740,72590,71650,72590,1787400,VNM
2022-11-22,72220,74720,72120,74070,2281200,VNM
2022-11-23,74070,74260,72950,73980,773100,VNM
2022-11-24,73610,75650,73510,75650,2881100,VNM
2022-11-25,75750,77050,75470,76600,2596100,VNM
2022-11-28,76410,77720,76130,76130,2299200,VNM
2022-11-29,75750,77630,75010,77330,2404200,VNM
2022-11-30,77330,77330,75940,77150,1995600,VNM
2022-12-01,76040,77240,76040,76770,2216800,VNM
2022-12-02,76680,78260,76410,78260,2521800,VNM
2022-12-05,78360,79760,78360,79210,2066000,VNM
2022-12-06,79210,79290,76870,76870,1395300,VNM
2022-12-07,77330,78540,76210,76870,1839600,VNM
2022-12-08,77330,78260,75470,75470,1597100,VNM
2022-12-09,75470,76210,74540,74540,2408500,VNM
2022-12-12,74820,76310,73050,73140,3142700,VNM
2022-12-13,73230,73980,71930,72670,3610400,VNM
2022-12-14,73980,73980,72220,72220,3522100,VNM
2022-12-15,72220,73800,72030,72310,2595300,VNM
2022-12-16,72400,73430,72310,72670,3002000,VNM
2022-12-19,73140,73140,71740,71740,2422700,VNM
2022-12-20,72030,74260,71650,73330,3030300,VNM
2022-12-21,74260,75100,74070,74260,2305500,VNM
2022-12-22,75220,75400,73030,73030,1587300,VNM
2022-12-23,73120,74160,72280,72280,1561800,VNM
2022-12-26,72460,73600,71990,72080,1657600,VNM
2022-12-27,72840,72840,72080,72640,262800,VNM
2022-12-27,72640,73970,72280,72640,1586800,VNM
2022-12-28,72740,73970,72640,73030,1188500,VNM
2022-12-29,73410,74160,73030,73030,1329700,VNM
2022-12-30,73970,73970,72180,72180,1199300,VNM
2023-01-03,72560,74450,72280,74450,1496000,VNM
2023-01-04,74640,75220,74550,75220,1089800,VNM
2023-01-05,75220,77200,74930,77010,2469800,VNM
2023-01-06,76820,77010,75490,75680,1269700,VNM
2023-01-09,75780,76540,75490,76540,948300,VNM
2023-01-10,76730,77300,76450,76820,1196000,VNM
2023-01-11,76820,77390,75300,75300,1534700,VNM
2023-01-12,75780,76070,75220,75870,684900,VNM
2023-01-13,76070,76920,75970,76450,1449000,VNM
2023-01-16,76450,76630,75300,75300,654700,VNM
2023-01-17,76070,76820,75300,76730,1671400,VNM
2023-01-18,76730,77300,76540,77100,1297900,VNM
2023-01-19,76630,77300,75870,77100,2627700,VNM
2023-01-27,77200,77680,75490,75870,2331800,VNM
2023-01-30,75870,75870,75300,75300,1614000,VNM
2023-01-31,75120,75400,72930,73120,4817500,VNM
2023-02-01,73700,73800,72930,73210,1810400,VNM
2023-02-02,73410,73500,72740,72740,1494400,VNM
2023-02-03,73030,73120,71990,72080,1855200,VNM
2023-02-06,71990,73500,71990,73410,1910700,VNM
2023-02-07,73600,73600,72180,72180,1274400,VNM
2023-02-08,72280,72640,71790,71890,1550000,VNM
2023-02-09,71890,72080,71140,71140,1593600,VNM
2023-02-10,71140,71990,71140,71990,1236100,VNM
2023-02-13,71990,71990,70270,71420,1569000,VNM
2023-02-14,71420,71790,70560,70850,1073500,VNM
2023-02-15,70850,72080,70560,72080,1443500,VNM
2023-02-16,72080,72560,71700,72560,691300,VNM
2023-02-17,72180,72460,71420,72080,777000,VNM
2023-02-20,72080,73500,71600,73500,1385300,VNM
2023-02-21,73500,73600,72740,73210,888300,VNM
2023-02-22,72360,72740,71600,71600,1295600,VNM
2023-02-23,71600,72930,70560,71790,2327900,VNM
2023-02-24,71790,72080,70660,70850,1681000,VNM
2023-02-27,70850,71990,70180,71320,1112500,VNM
2023-02-28,71600,71990,71230,71600,1034300,VNM
2023-03-01,71230,73030,71140,72930,1635500,VNM
2023-03-02,72930,72930,72180,72560,1088800,VNM
2023-03-03,71140,72840,71140,72080,704200,VNM
2023-03-06,72080,72640,71140,71140,891800,VNM
2023-03-07,71990,72280,71600,71890,1170900,VNM
2023-03-08,71320,72560,71140,72560,1244400,VNM
2023-03-09,72280,73120,72280,72560,1389700,VNM
2023-03-10,72560,73210,72180,72930,1427700,VNM
2023-03-13,72840,73120,72640,72930,1824500,VNM
2023-03-14,72360,72930,71700,72640,1735100,VNM
2023-03-15,72640,73310,72560,73120,1960200,VNM
2023-03-16,73030,73120,71990,72460,1529200,VNM
2023-03-17,72460,72460,70660,70660,2432800,VNM
2023-03-20,71140,71140,70270,70470,1609600,VNM
2023-03-21,70560,71230,70370,70560,1350200,VNM
2023-03-22,70760,70850,70560,70560,710300,VNM
2023-03-23,70470,71420,70180,70940,1194400,VNM
2023-03-24,71140,71600,70940,71040,850300,VNM
2023-03-27,71140,71140,70470,70560,1212200,VNM
2023-03-28,70660,71420,70560,70760,1437800,VNM
2023-03-29,70850,71040,70560,70660,842100,VNM
2023-03-30,70850,71510,70760,71230,781300,VNM
2023-03-31,71140,71510,70560,70560,877700,VNM
2023-04-03,70760,71040,70370,70850,775400,VNM
2023-04-04,70560,70660,70370,70560,1659100,VNM
2023-04-05,70370,70940,70270,70560,903000,VNM
2023-04-06,70560,70760,70470,70470,866600,VNM
2023-04-07,70560,70850,70470,70850,702800,VNM
2023-04-10,70850,70850,70660,70760,764400,VNM
2023-04-11,70470,70660,70270,70560,717800,VNM
2023-04-12,70560,70560,70180,70180,910700,VNM
2023-04-13,70470,70560,69710,69810,812500,VNM
2023-04-14,69810,69910,69050,69050,1214800,VNM
2023-04-17,69050,69140,68000,68290,1216500,VNM
2023-04-18,68100,68570,68100,68390,712600,VNM
2023-04-19,69330,69330,68290,68290,690300,VNM
2023-04-20,68390,68850,68100,68660,783700,VNM
2023-04-21,68290,68290,67150,67530,971800,VNM
2023-04-24,67330,67430,66580,66870,1134600,VNM
2023-04-25,66870,67710,66190,66190,1267500,VNM
2023-04-26,66390,67250,66390,67250,858700,VNM
2023-04-27,67330,67330,65920,66190,1226400,VNM
2023-04-28,66190,66580,66110,66290,760200,VNM
2023-05-04,66390,66390,64870,65260,2491100,VNM
2023-05-05,65060,65630,65060,65440,660100,VNM
2023-05-08,65440,66770,65440,66480,1101700,VNM
2023-05-09,67150,67330,66870,67150,809200,VNM
2023-05-10,67150,67430,66870,66960,826800,VNM
2023-05-11,66870,67250,66390,66390,412100,VNM
2023-05-12,66770,66770,65920,65920,868600,VNM
2023-05-15,66290,66290,65440,65540,1436500,VNM
2023-05-16,65440,66110,65440,66010,1308100,VNM
2023-05-17,66110,66110,65260,65540,1788600,VNM
2023-05-18,65440,66390,64959,65730,2416100,VNM
2023-05-19,65830,65920,65060,65260,1059600,VNM
2023-05-22,65160,65440,64769,64769,1598700,VNM
2023-05-23,64500,64870,63540,63640,2671700,VNM
2023-05-24,63640,63920,62690,62890,2350000,VNM
2023-05-25,62790,64019,62600,63640,1305500,VNM
2023-05-26,63920,64500,63640,63640,904500,VNM
2023-05-29,63820,64209,63640,63640,1043600,VNM
2023-05-30,63640,63920,63070,63070,1770500,VNM
2023-05-31,63350,63350,62690,62690,1466600,VNM
2023-06-01,62690,63070,62600,62690,1214500,VNM
2023-06-02,62790,62890,62120,62500,2969700,VNM
2023-06-05,63070,63740,62790,63070,3323000,VNM
2023-06-06,63450,63450,62600,62980,3423000,VNM
2023-06-07,63070,63260,62600,62790,3719000,VNM
2023-06-08,63070,63070,62120,62120,5036500,VNM
2023-06-09,62220,63070,62120,62400,2080200,VNM
2023-06-12,62600,64500,62600,64400,5450300,VNM
2023-06-13,64590,64769,64019,64110,4943400,VNM
2023-06-14,64209,64670,63640,63640,4910200,VNM
2023-06-15,63820,63920,62790,62890,4687800,VNM
2023-06-16,63070,63170,62600,62690,5993000,VNM
2023-06-19,62890,63170,62220,62400,3279400,VNM
2023-06-20,62500,62500,62120,62120,2963000,VNM
2023-06-21,62220,62890,62120,62890,3490900,VNM
2023-06-22,63070,63820,62890,63450,5610600,VNM
2023-06-23,63540,65920,63540,65540,11958000,VNM
2023-06-26,65730,67050,64769,66960,10737800,VNM
2023-06-27,67150,67150,66010,66870,5978900,VNM
2023-06-28,66870,67250,66110,66960,6154700,VNM
2023-06-29,66960,68660,66480,68200,7698400,VNM
2023-06-30,68200,68290,67150,67330,3645000,VNM
2023-07-03,67430,67710,66680,67050,3186200,VNM
2023-07-04,66870,67530,66480,66960,4781600,VNM
2023-07-05,67150,67150,66010,66190,6659200,VNM
2023-07-06,66290,67050,66190,66870,7631000,VNM
2023-07-07,67050,67530,66770,67250,5780500,VNM
2023-07-10,67710,68950,67530,68390,6171100,VNM
2023-07-11,68390,69620,68000,69050,5702300,VNM
2023-07-12,69140,69710,68850,69710,4195800,VNM
2023-07-13,69620,69990,69140,69330,3783500,VNM
2023-07-14,69420,69620,68390,69520,5209700,VNM
2023-07-17,69230,69810,68480,68570,3922800,VNM
2023-07-18,68760,68850,68480,68660,2930000,VNM
2023-07-19,68760,69230,68660,68850,2945100,VNM
2023-07-20,68850,69050,68570,68850,2600700,VNM
2023-07-21,68850,69710,68760,69710,3341800,VNM
2023-07-24,69710,70180,69520,69810,2535300,VNM
2023-07-25,69810,70850,69330,70660,4245900,VNM
2023-07-26,70560,71320,70470,71140,3189700,VNM
2023-07-27,71140,71890,70940,71790,4178200,VNM
2023-07-28,71890,73700,71700,73410,5473600,VNM
2023-07-31,73310,74360,73210,73970,3364900,VNM
2023-08-01,73970,73970,72080,72080,5730800,VNM
2023-08-02,72080,72560,71420,72180,2678900,VNM
2023-08-03,72620,72620,71150,71150,2917600,VNM
2023-08-04,71050,71530,70560,71530,3165200,VNM
2023-08-07,71440,73400,70850,73400,4317900,VNM
2023-08-08,73200,73400,72420,73010,3430500,VNM
2023-08-09,73010,73010,71340,71630,3705000,VNM
2023-08-10,71630,72520,71440,71630,2733200,VNM
2023-08-11,71630,72030,70950,72030,2181300,VNM
2023-08-14,71930,72030,71050,71930,3066500,VNM
2023-08-15,71440,71930,71250,71340,2219700,VNM
2023-08-16,71340,72030,71050,71630,2083900,VNM
2023-08-17,71630,73010,71440,72130,4580900,VNM
2023-08-18,72030,73300,70660,71830,7106200,VNM
2023-08-21,71250,72320,71250,71440,3055200,VNM
2023-08-22,71730,71730,69680,71250,3075100,VNM
2023-08-23,70950,72130,70160,72030,3072800,VNM
2023-08-24,72030,73400,71530,73200,4419900,VNM
2023-08-25,73800,73800,72810,73400,2751400,VNM
2023-08-28,73500,76540,73500,76340,5466800,VNM
2023-08-29,75950,76050,74670,75850,4199900,VNM
2023-08-30,75450,76930,74970,76240,2659700,VNM
2023-08-31,75950,77320,75550,76240,3836000,VNM
2023-09-05,76930,78890,76540,78490,6839900,VNM
2023-09-06,78490,78490,77910,78400,2280400,VNM
2023-09-07,78300,78400,77020,77910,3526700,VNM
2023-09-08,77620,78490,77520,78400,2774900,VNM
2023-09-11,78400,79470,76050,77910,4234900,VNM
2023-09-12,77420,79090,76730,78690,2668500,VNM
2023-09-13,78000,78690,77120,77520,2507000,VNM
2023-09-14,76930,78400,76830,77810,2482600,VNM
2023-09-15,77810,79570,77420,77910,5614800,VNM
2023-09-18,77520,78200,77120,77320,1322100,VNM
2023-09-19,76930,77320,75850,77320,2571700,VNM
2023-09-20,76830,77220,76440,76730,1842800,VNM
2023-09-21,76540,76730,75750,76440,2537900,VNM
2023-09-22,75550,76730,74280,75950,4244900,VNM
2023-09-25,75650,76930,75170,76050,2755500,VNM
2023-09-26,76050,76440,74480,74580,2534600,VNM
2023-09-27,74770,75070,73300,75070,2273300,VNM
2023-09-28,74580,74870,73300,73300,1889300,VNM
2023-09-29,73500,74870,72710,72710,1403900,VNM
2023-10-02,72710,74080,72710,74080,1159900,VNM
2023-10-03,73100,73600,72420,72520,1993700,VNM
2023-10-04,72130,73100,71930,72910,1077900,VNM
2023-10-05,72620,72910,71250,71250,2571400,VNM
2023-10-06,71250,72710,71150,72710,1227000,VNM
2023-10-09,72520,72620,72130,72230,830900,VNM
2023-10-10,72810,73500,72520,72910,1023900,VNM
2023-10-11,73100,73300,72520,72910,1134400,VNM
2023-10-12,73010,74380,73010,73980,2534800,VNM
2023-10-13,73800,74770,73500,74280,1487000,VNM
2023-10-16,73600,74280,73200,73700,1344400,VNM
2023-10-17,73800,74580,73300,73300,1421900,VNM
2023-10-18,73300,73300,70950,72420,2572400,VNM
2023-10-19,71930,71930,69480,69970,3904700,VNM
2023-10-20,69880,71050,68790,70850,2371800,VNM
2023-10-23,70260,70560,68690,68790,2725900,VNM
2023-10-24,68790,69380,68690,68890,1099500,VNM
2023-10-25,68890,69380,67620,67620,2423700,VNM
2023-10-26,67130,67230,64580,65660,5201700,VNM
2023-10-27,65960,66640,65269,66640,1811000,VNM
2023-10-30,66540,66640,65760,66240,1047000,VNM
2023-10-31,66540,68110,66240,66640,2183600,VNM
2023-11-01,67620,69090,66540,68990,2337200,VNM
2023-11-02,69090,69480,68410,69480,2390200,VNM
2023-11-03,69480,69480,68410,68600,1692700,VNM
2023-11-06,68790,70060,68690,69580,1136800,VNM
2023-11-07,69090,69380,68410,69380,1474700,VNM
2023-11-08,68790,70060,68410,69970,2339600,VNM
2023-11-09,70160,70660,69280,69280,3420100,VNM
2023-11-10,69380,69380,68210,68210,2833100,VNM
2023-11-13,68310,68600,67230,67320,1730800,VNM
2023-11-14,67620,68010,66840,67520,2996000,VNM
2023-11-15,68600,70360,68600,69280,3949400,VNM
2023-11-16,69190,69880,68500,68890,2338200,VNM
2023-11-17,69580,69680,67810,68600,2335800,VNM
2023-11-20,67810,68500,67620,67910,1770000,VNM
2023-11-21,68010,68410,67520,68110,2959800,VNM
2023-11-22,68110,68790,67620,68010,1302200,VNM
2023-11-23,68410,68500,67320,67320,1623100,VNM
2023-11-24,67230,67520,66240,66930,3128900,VNM
2023-11-27,66930,67030,66540,66740,1333300,VNM
2023-11-28,66740,67130,66140,67130,1775600,VNM
2023-11-29,67130,67420,66840,67030,1262500,VNM
2023-11-30,67030,67320,66050,66050,2581600,VNM
2023-12-01,66640,67130,66340,67030,1391800,VNM
2023-12-04,67130,68110,67030,67420,3006800,VNM
2023-12-05,67420,67620,66640,66740,2302100,VNM
2023-12-06,66740,67230,66740,67130,1606600,VNM
2023-12-07,67420,67420,66140,67030,3874400,VNM
2023-12-08,67030,67910,66640,67620,3729400,VNM
2023-12-11,69090,69090,68500,68600,4734500,VNM
2023-12-12,68600,68690,67620,68010,2788700,VNM
2023-12-13,68210,68310,66740,66840,4511000,VNM
2023-12-14,67030,67520,66840,67030,1462000,VNM
2023-12-15,67130,67230,66740,66740,3739700,VNM
2023-12-18,66740,66840,65660,65660,3513100,VNM
2023-12-19,65760,66050,64970,65660,3061900,VNM
2023-12-20,65660,66840,65660,66740,2603900,VNM
2023-12-21,66540,66930,66440,66440,2585900,VNM
2023-12-22,66440,66740,66140,66240,2145700,VNM
2023-12-25,66240,67320,66240,66540,2672700,VNM
2023-12-26,66930,67130,66640,66640,1975400,VNM
2023-12-27,67130,67330,66640,66640,1626400,VNM
2023-12-28,66640,67630,66640,67630,2408700,VNM
2023-12-29,67820,67820,66740,66740,1954700,VNM
2024-01-02,67330,67630,67030,67430,2142800,VNM
2024-01-03,67530,68120,67130,68120,1889800,VNM
2024-01-04,68220,68610,68120,68120,3401500,VNM
2024-01-05,68420,68420,67630,67920,1475700,VNM
2024-01-08,68120,68220,67330,67330,2396400,VNM
2024-01-09,67330,67630,67130,67230,2460400,VNM
2024-01-10,67230,67230,66540,66640,3006600,VNM
2024-01-11,66640,67630,66640,67030,2083900,VNM
2024-01-12,66740,67030,66140,66340,3283000,VNM
2024-01-15,66340,66640,66140,66140,2226700,VNM
2024-01-16,66140,66540,65850,66540,2072400,VNM
2024-01-17,66640,67030,66140,66240,1826400,VNM
2024-01-18,66440,66930,66440,66540,1228400,VNM
2024-01-19,66540,67720,66540,67130,2619900,VNM
2024-01-22,67130,67820,67130,67430,1959800,VNM
2024-01-23,67430,67430,66740,66840,2112000,VNM
2024-01-24,66930,67130,66340,66440,2083500,VNM
2024-01-25,66540,66640,66050,66050,2660500,VNM
2024-01-26,66140,66640,66140,66140,1675800,VNM
2024-01-29,66240,66440,66050,66140,1732800,VNM
2024-01-30,66440,66440,66050,66050,1790400,VNM
2024-01-31,66340,67330,66050,66140,4020100,VNM
2024-02-01,66340,66930,66340,66640,2499300,VNM
2024-02-02,66640,66840,66140,66540,2611300,VNM
2024-02-05,66540,67330,66340,67130,3565900,VNM
2024-02-06,67230,67330,66740,66740,2392800,VNM
2024-02-07,66740,67030,66340,66740,2736300,VNM
2024-02-15,66740,67130,66340,66740,3876600,VNM
2024-02-16,66930,69400,66640,69110,11114600,VNM
2024-02-19,69990,71670,69800,70980,6652800,VNM
2024-02-20,70780,71480,70390,70590,4385700,VNM
2024-02-21,70590,70980,70090,70390,3590200,VNM
2024-02-22,70390,71770,70190,70690,4648100,VNM
2024-02-23,70880,71770,70090,70090,6142500,VNM
2024-02-26,70090,70780,69800,70090,3048400,VNM
2024-02-27,70290,71480,70190,71080,5282500,VNM
2024-02-28,71480,71670,70590,71280,3419000,VNM
2024-02-29,71670,72360,70690,71080,6539800,VNM
2024-03-01,71180,71180,70290,70590,4397700,VNM
2024-03-04,70880,71770,70690,71080,5014600,VNM
2024-03-05,71080,72070,70780,72070,5440900,VNM
2024-03-06,72360,72560,70880,70880,4833900,VNM
2024-03-07,70780,71180,70390,71080,5067600,VNM
2024-03-08,71180,71970,69110,69110,7361000,VNM
2024-03-11,69600,70390,69110,69400,4208400,VNM
2024-03-12,69500,69700,69110,69110,3844000,VNM
2024-03-13,69210,69990,69110,69900,5646500,VNM
2024-03-14,70090,70390,69400,69600,5445400,VNM
2024-03-15,70100,70100,68700,68800,4851100,VNM
2024-03-18,68800,69100,67600,67900,6796400,VNM
2024-03-19,68500,68500,67800,67800,3164500,VNM
2024-03-20,67800,68600,67500,68000,3546900,VNM
2024-03-21,68200,68500,67900,68400,4906200,VNM
2024-03-22,68600,68700,67800,67800,6066700,VNM
2024-03-25,67900,68200,67100,67300,5450700,VNM
2024-03-26,67400,67900,67300,67700,2504200,VNM
2024-03-27,68000,68000,67500,67700,2637700,VNM
2024-03-28,67700,68400,67600,67700,4470700,VNM
2024-03-29,68400,68400,67500,67600,3484600,VNM
2024-04-01,67600,67700,67000,67000,4988000,VNM
2024-04-02,67000,67400,66700,67300,4322900,VNM
2024-04-03,67300,67300,66700,66700,5046100,VNM
2024-04-04,66700,68400,66700,68200,7472800,VNM
2024-04-05,68200,68200,67700,67900,4233800,VNM
2024-04-08,68000,68000,66900,67000,3666000,VNM
2024-04-09,67100,67300,66800,67000,2516000,VNM
2024-04-10,67100,67300,66800,66800,2765500,VNM
2024-04-11,66700,66900,66500,66600,2947700,VNM
2024-04-12,66800,67100,66600,66700,2509200,VNM
2024-04-15,66700,66700,64900,64900,5756100,VNM
2024-04-16,64900,65000,63000,64000,7128700,VNM
2024-04-17,64400,64900,64200,64200,4589800,VNM
2024-04-19,64200,64400,63300,64200,4516100,VNM
2024-04-22,64700,65300,64000,64000,2035200,VNM
2024-04-23,64200,64300,63200,63500,2014400,VNM
2024-04-24,64000,64300,63500,64000,2401300,VNM
2024-04-25,64000,64800,63900,64700,1916000,VNM
2024-04-26,64700,65800,64500,65000,2940600,VNM
2024-05-02,65400,65500,64900,65400,2563400,VNM
2024-05-03,65600,66000,65500,65600,1966400,VNM
2024-05-06,65800,66400,65500,65800,2261300,VNM
2024-05-07,66000,68500,65900,68000,8485900,VNM
2024-05-08,68000,68000,67100,67900,2964400,VNM
2024-05-09,67900,67900,66600,66600,2998000,VNM
2024-05-10,66700,67500,66100,66500,2418100,VNM
2024-05-13,66600,66800,65400,65800,2732500,VNM
2024-05-14,65900,67000,65900,66500,2433100,VNM
2024-05-15,66900,67300,66700,67000,3234900,VNM
2024-05-16,67100,67700,67000,67200,2911400,VNM
2024-05-17,67300,67800,66800,67000,4169000,VNM
2024-05-20,67100,67600,66400,66400,4920600,VNM
2024-05-21,66400,66600,65800,66200,3799500,VNM
2024-05-22,66400,66700,65800,65800,3618300,VNM
2024-05-23,66000,67000,65800,67000,2991400,VNM
2024-05-24,66700,66900,65700,66000,4104100,VNM
2024-05-27,66100,66600,65800,66100,2336600,VNM
2024-05-28,66300,67300,66100,66800,5347500,VNM
2024-05-29,67000,67300,66000,66300,3357900,VNM
2024-05-30,66100,66200,65500,65700,4412600,VNM
2024-05-31,65900,65900,65300,65400,4143400,VNM
2024-06-03,65800,66600,65700,66100,3190500,VNM
2024-06-04,66100,66600,66000,66000,2445200,VNM
2024-06-05,66200,69200,66200,68500,11865800,VNM
2024-06-06,69000,69000,67200,67200,4887800,VNM
2024-06-07,67600,68600,67500,67800,4127600,VNM
2024-06-10,68400,68500,67200,67200,4564100,VNM
2024-06-11,67400,67500,66400,66500,6177100,VNM
2024-06-12,66500,67300,66300,67000,3425100,VNM
2024-06-13,67000,67400,66800,66900,2803600,VNM
